key,sampling_time,Temperature
2385,8/2/2019 4:55,1558
2385,8/2/2019 5:10,1578
2385,8/2/2019 5:15,1575
2385,8/2/2019 5:25,1573
2385,8/2/2019 5:32,1584
2385,8/2/2019 5:35,1580
2386,8/2/2019 5:50,1560
2386,8/2/2019 6:03,1571
2386,8/2/2019 6:08,1576
2386,8/2/2019 6:12,1580
2387,8/2/2019 6:27,1532
2387,8/2/2019 6:40,1566
2387,8/2/2019 6:59,1556
2387,8/2/2019 7:06,1569
2387,8/2/2019 7:19,1585
2388,8/2/2019 6:52,1654
2388,8/2/2019 7:04,1652
2388,8/2/2019 7:10,1675
2388,8/2/2019 7:13,1690
2388,8/2/2019 7:13,1684
2389,8/2/2019 7:29,1653
2389,8/2/2019 7:38,1639
2389,8/2/2019 7:44,1646
2390,8/2/2019 8:16,1679
2390,8/2/2019 8:17,1659
2390,8/2/2019 8:22,1648
2391,8/2/2019 8:44,1623
2391,8/2/2019 8:50,1623
2391,8/2/2019 8:50,1623
2391,8/2/2019 8:50,1623
2391,8/2/2019 8:50,1623
2391,8/2/2019 8:50,1623
2391,8/2/2019 8:51,1623
2391,8/2/2019 8:59,1645
2391,8/2/2019 9:03,1638
2391,8/2/2019 9:04,1640
2391,8/2/2019 9:06,1644
2392,8/2/2019 9:19,1623
2392,8/2/2019 9:28,1641
2392,8/2/2019 9:36,1650
2393,8/2/2019 9:52,1637
2393,8/2/2019 10:03,1634
2393,8/2/2019 10:12,1648
2394,8/2/2019 12:19,1645
2394,8/2/2019 12:22,1610
2394,8/2/2019 12:22,1632
2394,8/2/2019 12:36,1604
2394,8/2/2019 12:37,1603
2394,8/2/2019 12:46,1624
2394,8/2/2019 12:51,1618
2395,8/2/2019 13:20,1624
2395,8/2/2019 13:24,1613
2395,8/2/2019 13:36,1598
2395,8/2/2019 13:44,1591
2395,8/2/2019 13:56,1594
2395,8/2/2019 14:00,1596
2396,8/2/2019 14:28,1618
2396,8/2/2019 14:38,1581
2396,8/2/2019 14:39,1582
2396,8/2/2019 14:50,1581
2396,8/2/2019 14:57,1590
2397,8/2/2019 15:13,1583
2397,8/2/2019 15:14,1574
2397,8/2/2019 15:23,1587
2397,8/2/2019 15:32,1586
2397,8/2/2019 15:39,1597
2397,8/2/2019 15:44,1597
2398,8/2/2019 16:00,1621
2398,8/2/2019 16:01,1617
2398,8/2/2019 16:14,1598
2398,8/2/2019 16:21,1607
2398,8/2/2019 16:28,1598
2398,8/2/2019 16:32,1596
2398,8/2/2019 16:33,1592
2399,8/2/2019 16:54,1603
2399,8/2/2019 17:00,1598
2399,8/2/2019 17:05,1595
2399,8/2/2019 17:10,1594
2399,8/2/2019 17:10,1591
2400,8/2/2019 17:35,1563
2400,8/2/2019 17:45,1590
2400,8/2/2019 17:51,1590
2401,8/2/2019 18:07,1620
2401,8/2/2019 18:16,1596
2401,8/2/2019 18:23,1601
2401,8/2/2019 18:28,1603
2401,8/2/2019 18:28,1604
2401,8/2/2019 18:33,1599
2401,8/2/2019 18:38,1592
2402,8/2/2019 19:01,1590
2402,8/2/2019 19:17,1591
2402,8/2/2019 19:31,1584
2402,8/2/2019 19:35,1587
2403,8/2/2019 20:12,1625
2403,8/2/2019 20:26,1594
2403,8/2/2019 20:41,1594
2403,8/2/2019 20:50,1598
2404,8/2/2019 20:54,1597
2404,8/2/2019 21:04,1597
2404,8/2/2019 21:05,1597
2404,8/2/2019 21:06,1590
2404,8/2/2019 21:13,1590
2404,8/2/2019 21:13,1590
2404,8/2/2019 21:14,1614
2404,8/2/2019 21:38,1598
2404,8/2/2019 21:47,1613
2405,8/2/2019 21:02,1583
2405,8/2/2019 21:14,1580
2405,8/2/2019 21:23,1599
2405,8/2/2019 21:56,1581
2405,8/2/2019 22:04,1604
2405,8/2/2019 22:05,1591
2405,8/2/2019 22:06,1590
2406,8/2/2019 22:22,1576
2406,8/2/2019 22:31,1576
2406,8/2/2019 22:32,1581
2406,8/2/2019 22:50,1586
2406,8/2/2019 22:58,1591
2406,8/2/2019 23:05,1596
2406,8/2/2019 23:11,1592
2406,8/2/2019 23:13,1590
2406,8/2/2019 23:14,1592
2406,8/2/2019 23:14,1590
2407,8/2/2019 23:33,1609
2407,8/2/2019 23:50,1602
2407,8/2/2019 23:57,1591
2407,8/3/2019 0:13,1588
2407,8/3/2019 0:24,1586
2408,8/3/2019 0:34,1605
2408,8/3/2019 0:40,1597
2408,8/3/2019 0:49,1595
2408,8/3/2019 0:54,1594
2408,8/3/2019 0:57,1590
2409,8/3/2019 1:13,1558
2409,8/3/2019 1:25,1575
2409,8/3/2019 1:38,1595
2409,8/3/2019 1:51,1583
2409,8/3/2019 1:54,1585
2410,8/3/2019 2:04,1601
2410,8/3/2019 2:18,1600
2410,8/3/2019 2:27,1588
2410,8/3/2019 2:30,1590
2410,8/3/2019 2:32,1598
2410,8/3/2019 2:32,1595
2410,8/3/2019 2:33,1595
2410,8/3/2019 2:34,1597
2410,8/3/2019 2:34,1597
2410,8/3/2019 2:35,1597
2410,8/3/2019 2:35,1593
2411,8/3/2019 2:49,1553
2411,8/3/2019 3:03,1579
2411,8/3/2019 3:06,1586
2412,8/3/2019 3:16,1582
2412,8/3/2019 3:30,1571
2412,8/3/2019 3:36,1596
2412,8/3/2019 3:36,1598
2412,8/3/2019 3:37,1591
2413,8/3/2019 3:56,1598
2413,8/3/2019 3:59,1599
2413,8/3/2019 4:03,1591
2413,8/3/2019 4:09,1591
2413,8/3/2019 4:09,1594
2414,8/3/2019 4:19,1594
2414,8/3/2019 4:19,1594
2414,8/3/2019 4:19,1594
2414,8/3/2019 4:20,1594
2414,8/3/2019 4:22,1604
2414,8/3/2019 4:28,1584
2414,8/3/2019 4:39,1589
2415,8/3/2019 4:55,1569
2415,8/3/2019 5:03,1581
2415,8/3/2019 5:09,1586
2416,8/3/2019 5:22,1587
2416,8/3/2019 5:34,1591
2416,8/3/2019 5:45,1575
2416,8/3/2019 5:56,1573
2416,8/3/2019 6:09,1570
2416,8/3/2019 6:18,1580
2416,8/3/2019 6:21,1585
2417,8/3/2019 6:36,1573
2417,8/3/2019 6:49,1569
2417,8/3/2019 6:53,1578
2418,8/3/2019 7:02,1564
2418,8/3/2019 7:17,1574
2418,8/3/2019 7:23,1575
2418,8/3/2019 7:25,1575
2419,8/3/2019 7:37,1526
2419,8/3/2019 7:50,1542
2419,8/3/2019 7:59,1568
2419,8/3/2019 8:02,1575
2420,8/3/2019 8:14,1559
2420,8/3/2019 8:23,1564
2420,8/3/2019 8:29,1573
2420,8/3/2019 8:32,1583
2420,8/3/2019 8:33,1580
2421,8/3/2019 8:46,1562
2421,8/3/2019 8:54,1568
2421,8/3/2019 9:00,1574
2421,8/3/2019 9:02,1575
2421,8/3/2019 9:03,1575
2421,8/3/2019 9:06,1578
2422,8/3/2019 9:17,1561
2422,8/3/2019 9:28,1578
2422,8/3/2019 9:32,1581
2423,8/3/2019 9:45,1562
2423,8/3/2019 9:59,1581
2424,8/3/2019 10:14,1543
2424,8/3/2019 10:31,1557
2424,8/3/2019 10:38,1577
2425,8/3/2019 10:55,1554
2425,8/3/2019 11:08,1574
2425,8/3/2019 11:11,1575
2425,8/3/2019 11:12,1577
2426,8/3/2019 11:25,1587
2426,8/3/2019 11:36,1588
2426,8/3/2019 11:43,1582
2427,8/3/2019 12:01,1577
2427,8/3/2019 12:01,1577
2427,8/3/2019 12:02,1539
2427,8/3/2019 12:13,1561
2427,8/3/2019 12:19,1575
2428,8/3/2019 12:31,1548
2428,8/3/2019 12:40,1565
2428,8/3/2019 12:45,1579
2429,8/3/2019 13:02,1563
2429,8/3/2019 13:15,1574
2429,8/3/2019 13:19,1580
2429,8/3/2019 13:24,1580
2430,8/3/2019 13:34,1610
2430,8/3/2019 13:42,1594
2430,8/3/2019 13:51,1581
2430,8/3/2019 13:54,1587
2431,8/3/2019 14:07,1648
2431,8/3/2019 14:08,1622
2431,8/3/2019 14:09,1620
2431,8/3/2019 14:18,1614
2431,8/3/2019 14:28,1612
2431,8/3/2019 14:37,1614
2432,8/3/2019 14:49,1590
2432,8/3/2019 15:01,1580
2432,8/3/2019 15:06,1593
2433,8/3/2019 15:32,1620
2433,8/3/2019 15:39,1616
2433,8/3/2019 15:47,1608
2433,8/3/2019 15:51,1597
2433,8/3/2019 15:58,1589
2434,8/3/2019 16:26,1635
2434,8/3/2019 16:46,1586
2434,8/3/2019 16:49,1585
2435,8/3/2019 18:13,1608
2435,8/3/2019 18:29,1595
2435,8/3/2019 18:39,1586
2435,8/3/2019 18:45,1588
2435,8/3/2019 18:49,1590
2435,8/3/2019 18:52,1590
2436,8/3/2019 19:01,1607
2436,8/3/2019 19:48,1573
2436,8/3/2019 19:59,1593
2436,8/3/2019 20:04,1593
2437,8/3/2019 20:45,1614
2437,8/3/2019 21:02,1592
2437,8/3/2019 21:08,1591
2437,8/3/2019 21:18,1585
2437,8/3/2019 21:23,1589
2437,8/3/2019 21:26,1585
2438,8/3/2019 22:12,1603
2438,8/3/2019 22:22,1600
2438,8/3/2019 22:45,1609
2438,8/3/2019 22:53,1609
2438,8/3/2019 22:54,1591
2438,8/3/2019 23:00,1607
2438,8/3/2019 23:05,1601
2438,8/3/2019 23:05,1601
2438,8/3/2019 23:08,1604
2439,8/3/2019 23:10,1589
2439,8/3/2019 23:30,1581
2439,8/3/2019 23:31,1576
2439,8/3/2019 23:40,1601
2439,8/4/2019 0:06,1606
2439,8/4/2019 0:12,1618
2439,8/4/2019 0:25,1615
2440,8/4/2019 0:37,1573
2440,8/4/2019 0:49,1591
2440,8/4/2019 0:55,1595
2441,8/4/2019 1:09,1540
2441,8/4/2019 1:26,1554
2441,8/4/2019 1:26,1554
2441,8/4/2019 1:30,1567
2441,8/4/2019 1:37,1595
2441,8/4/2019 1:40,1590
2442,8/4/2019 1:48,1577
2442,8/4/2019 2:02,1585
2442,8/4/2019 2:11,1588
2443,8/4/2019 2:28,1543
2443,8/4/2019 2:40,1584
2443,8/4/2019 2:46,1593
2444,8/4/2019 3:01,1568
2444,8/4/2019 3:09,1567
2444,8/4/2019 3:16,1573
2445,8/4/2019 3:40,1580
2445,8/4/2019 3:47,1591
2445,8/4/2019 3:56,1588
2445,8/4/2019 4:00,1591
2445,8/4/2019 4:01,1591
2447,8/4/2019 4:56,1640
2447,8/4/2019 4:57,1609
2447,8/4/2019 5:13,1599
2447,8/4/2019 5:27,1591
2447,8/4/2019 5:33,1594
2448,8/4/2019 6:26,1613
2448,8/4/2019 6:26,1599
2448,8/4/2019 6:43,1576
2448,8/4/2019 6:45,1575
2448,8/4/2019 6:52,1595
2449,8/4/2019 7:46,1585
2449,8/4/2019 7:56,1588
2449,8/4/2019 8:04,1597
2450,8/4/2019 8:31,1619
2450,8/4/2019 8:40,1595
2450,8/4/2019 8:55,1588
2450,8/4/2019 9:00,1596
2450,8/4/2019 9:03,1596
2451,8/4/2019 9:28,1557
2451,8/4/2019 9:50,1570
2451,8/4/2019 9:57,1587
2451,8/4/2019 10:04,1597
2452,8/4/2019 10:47,1601
2452,8/4/2019 11:14,1595
2452,8/4/2019 11:27,1613
2452,8/4/2019 11:34,1609
2452,8/4/2019 11:34,1610
2452,8/4/2019 11:38,1610
2453,8/4/2019 11:48,1562
2453,8/4/2019 11:56,1576
2453,8/4/2019 12:03,1586
2453,8/4/2019 12:08,1588
2454,8/4/2019 12:27,1564
2454,8/4/2019 12:41,1572
2454,8/4/2019 12:45,1582
2455,8/4/2019 12:56,1616
2455,8/4/2019 12:57,1619
2455,8/4/2019 13:07,1612
2455,8/4/2019 13:21,1604
2455,8/4/2019 13:27,1597
2455,8/4/2019 13:32,1592
2456,8/4/2019 13:44,1597
2456,8/4/2019 13:57,1591
2457,8/4/2019 14:23,1607
2457,8/4/2019 14:34,1589
2457,8/4/2019 14:45,1597
2457,8/4/2019 14:52,1599
2457,8/4/2019 14:57,1590
2458,8/4/2019 15:17,1588
2458,8/4/2019 15:17,1585
2458,8/4/2019 15:27,1588
2458,8/4/2019 15:32,1591
2459,8/4/2019 15:54,1578
2459,8/4/2019 16:02,1587
2459,8/4/2019 16:08,1587
2459,8/4/2019 16:11,1589
2460,8/4/2019 16:24,1565
2460,8/4/2019 16:35,1584
2460,8/4/2019 16:39,1590
2461,8/4/2019 16:47,1575
2461,8/4/2019 16:59,1584
2461,8/4/2019 17:12,1584
2461,8/4/2019 17:23,1585
2461,8/4/2019 17:33,1590
2461,8/4/2019 17:33,1591
2461,8/4/2019 17:35,1589
2462,8/4/2019 17:51,1600
2462,8/4/2019 18:12,1584
2462,8/4/2019 18:20,1588
2462,8/4/2019 18:26,1588
2463,8/4/2019 18:39,1590
2463,8/4/2019 18:56,1580
2463,8/4/2019 19:06,1583
2463,8/4/2019 19:21,1592
2463,8/4/2019 19:30,1582
2463,8/4/2019 19:33,1584
2464,8/4/2019 19:40,1565
2464,8/4/2019 20:05,1571
2464,8/4/2019 20:15,1594
2464,8/4/2019 20:19,1591
2465,8/4/2019 20:34,1593
2465,8/4/2019 20:57,1580
2465,8/4/2019 21:10,1581
2465,8/4/2019 21:15,1582
2465,8/4/2019 21:16,1581
2465,8/4/2019 21:20,1584
2466,8/4/2019 21:47,1596
2466,8/4/2019 22:11,1573
2466,8/4/2019 22:23,1603
2466,8/4/2019 22:25,1599
2466,8/4/2019 22:26,1592
2466,8/4/2019 22:32,1592
2467,8/4/2019 22:57,1608
2467,8/4/2019 23:11,1608
2467,8/4/2019 23:13,1589
2467,8/4/2019 23:32,1588
2467,8/4/2019 23:45,1587
2467,8/4/2019 23:48,1588
2468,8/5/2019 0:02,1621
2468,8/5/2019 0:03,1623
2468,8/5/2019 0:16,1608
2468,8/5/2019 0:33,1579
2468,8/5/2019 0:34,1577
2468,8/5/2019 0:41,1587
2470,8/5/2019 1:02,1627
2470,8/5/2019 1:22,1607
2470,8/5/2019 1:29,1596
2470,8/5/2019 1:40,1591
2471,8/5/2019 2:30,1616
2471,8/5/2019 2:31,1626
2471,8/5/2019 2:44,1597
2471,8/5/2019 3:02,1583
2471,8/5/2019 3:09,1583
2471,8/5/2019 3:10,1584
2471,8/5/2019 3:12,1588
2472,8/5/2019 3:48,1627
2472,8/5/2019 3:49,1620
2472,8/5/2019 4:01,1620
2472,8/5/2019 4:02,1610
2472,8/5/2019 4:16,1596
2472,8/5/2019 4:21,1592
2473,8/5/2019 4:38,1621
2473,8/5/2019 4:38,1622
2473,8/5/2019 4:53,1608
2473,8/5/2019 5:30,1588
2473,8/5/2019 5:41,1589
2473,8/5/2019 5:45,1597
2473,8/5/2019 5:47,1594
2474,8/5/2019 5:13,1583
2474,8/5/2019 5:13,1582
2474,8/5/2019 5:20,1586
2475,8/5/2019 6:00,1597
2475,8/5/2019 6:17,1592
2475,8/5/2019 6:23,1602
2475,8/5/2019 6:29,1593
2475,8/5/2019 6:36,1583
2475,8/5/2019 6:36,1585
2475,8/5/2019 6:44,1594
2476,8/5/2019 7:03,1638
2476,8/5/2019 7:04,1623
2476,8/5/2019 7:17,1601
2476,8/5/2019 7:30,1593
2476,8/5/2019 7:35,1595
2477,8/5/2019 7:53,1624
2477,8/5/2019 8:09,1593
2477,8/5/2019 8:15,1597
2477,8/5/2019 8:30,1594
2477,8/5/2019 8:40,1599
2477,8/5/2019 8:44,1599
2478,8/5/2019 8:57,1564
2478,8/5/2019 9:05,1571
2478,8/5/2019 9:10,1585
2478,8/5/2019 9:14,1596
2478,8/5/2019 9:20,1594
2478,8/5/2019 9:26,1594
2479,8/5/2019 9:37,1576
2479,8/5/2019 9:49,1587
2479,8/5/2019 9:53,1604
2479,8/5/2019 9:54,1601
2480,8/5/2019 10:03,1556
2480,8/5/2019 10:11,1565
2480,8/5/2019 10:17,1579
2480,8/5/2019 10:25,1595
2480,8/5/2019 10:27,1599
2480,8/5/2019 10:28,1600
2480,8/5/2019 10:29,1595
2481,8/5/2019 10:49,1559
2481,8/5/2019 11:02,1579
2481,8/5/2019 11:07,1593
2481,8/5/2019 11:10,1592
2481,8/5/2019 11:12,1598
2481,8/5/2019 11:13,1598
2482,8/5/2019 11:23,1569
2482,8/5/2019 11:33,1575
2482,8/5/2019 11:40,1589
2482,8/5/2019 11:44,1598
2483,8/5/2019 12:03,1598
2483,8/5/2019 12:03,1618
2483,8/5/2019 12:04,1597
2483,8/5/2019 12:04,1618
2483,8/5/2019 12:05,1609
2483,8/5/2019 12:14,1590
2483,8/5/2019 12:21,1592
2483,8/5/2019 12:27,1598
2484,8/5/2019 12:40,1635
2484,8/5/2019 12:46,1614
2484,8/5/2019 12:53,1613
2484,8/5/2019 12:58,1608
2484,8/5/2019 13:02,1604
2484,8/5/2019 13:05,1597
2484,8/5/2019 13:09,1592
2485,8/5/2019 13:22,1582
2485,8/5/2019 13:40,1593
2485,8/5/2019 13:46,1598
2485,8/5/2019 13:51,1624
2485,8/5/2019 13:51,1616
2485,8/5/2019 13:53,1616
2486,8/5/2019 14:12,1589
2486,8/5/2019 14:16,1592
2487,8/5/2019 14:57,1568
2487,8/5/2019 15:06,1566
2487,8/5/2019 15:21,1566
2487,8/5/2019 15:26,1575
2487,8/5/2019 15:33,1583
2488,8/5/2019 19:20,1602
2488,8/5/2019 19:36,1578
2488,8/5/2019 19:45,1577
2488,8/5/2019 19:52,1573
2488,8/5/2019 19:55,1577
2489,8/5/2019 20:30,1613
2489,8/5/2019 20:42,1602
2489,8/5/2019 20:48,1593
2489,8/5/2019 20:55,1584
2489,8/5/2019 21:01,1579
2489,8/5/2019 21:02,1574
2489,8/5/2019 21:02,1579
2490,8/5/2019 21:55,1602
2490,8/5/2019 22:04,1599
2490,8/5/2019 22:13,1605
2490,8/5/2019 22:18,1630
2490,8/5/2019 22:19,1628
2490,8/5/2019 22:24,1616
2490,8/5/2019 22:27,1619
2492,8/5/2019 22:41,1618
2492,8/5/2019 22:57,1602
2492,8/5/2019 23:05,1592
2492,8/5/2019 23:09,1604
2492,8/5/2019 23:10,1602
2492,8/5/2019 23:19,1595
2493,8/5/2019 23:37,1599
2493,8/5/2019 23:50,1586
2493,8/5/2019 23:59,1594
2494,8/6/2019 0:12,1585
2494,8/6/2019 0:20,1592
2494,8/6/2019 0:23,1591
2495,8/6/2019 0:35,1570
2495,8/6/2019 0:48,1590
2495,8/6/2019 0:54,1591
2496,8/6/2019 1:02,1554
2496,8/6/2019 1:19,1576
2496,8/6/2019 1:26,1595
2496,8/6/2019 1:29,1591
2497,8/6/2019 1:41,1571
2497,8/6/2019 1:53,1589
2498,8/6/2019 2:03,1591
2498,8/6/2019 2:04,1570
2498,8/6/2019 2:12,1580
2498,8/6/2019 2:19,1593
2498,8/6/2019 2:25,1594
2499,8/6/2019 2:40,1569
2499,8/6/2019 2:54,1604
2499,8/6/2019 3:00,1603
2500,8/6/2019 3:11,1539
2500,8/6/2019 3:24,
2500,8/6/2019 3:25,
2500,8/6/2019 3:28,
2501,8/6/2019 3:44,1587
2501,8/6/2019 4:01,
2501,8/6/2019 4:14,
2501,8/6/2019 4:22,
2501,8/6/2019 4:31,
2502,8/6/2019 4:45,1583
2502,8/6/2019 4:46,
2502,8/6/2019 4:52,
2502,8/6/2019 4:57,
2502,8/6/2019 5:04,
2502,8/6/2019 5:11,
2502,8/6/2019 5:12,
2503,8/6/2019 5:32,1603
2503,8/6/2019 5:50,
2503,8/6/2019 6:00,
2503,8/6/2019 6:07,
2504,8/6/2019 6:35,1583
2504,8/6/2019 6:52,
2504,8/6/2019 7:04,
2505,8/6/2019 7:18,1606
2505,8/6/2019 7:26,
2505,8/6/2019 7:34,
2505,8/6/2019 7:46,
2505,8/6/2019 7:47,
2506,8/6/2019 8:07,1595
2506,8/6/2019 8:07,
2506,8/6/2019 8:18,
2506,8/6/2019 8:26,
2506,8/6/2019 8:32,
2506,8/6/2019 8:36,
2506,8/6/2019 8:46,
2506,8/6/2019 8:47,
2507,8/6/2019 9:01,1568
2507,8/6/2019 9:11,
2507,8/6/2019 9:16,
2507,8/6/2019 9:21,
2507,8/6/2019 9:28,
2507,8/6/2019 9:29,
2508,8/6/2019 9:43,1586
2508,8/6/2019 9:50,
2508,8/6/2019 10:02,
2508,8/6/2019 10:07,
2508,8/6/2019 10:13,
2508,8/6/2019 10:18,
2508,8/6/2019 10:30,
2509,8/6/2019 10:41,1545
2509,8/6/2019 10:48,
2509,8/6/2019 10:54,
2509,8/6/2019 11:03,
2509,8/6/2019 11:08,
2509,8/6/2019 11:13,
2510,8/6/2019 11:26,1544
2510,8/6/2019 11:32,
2510,8/6/2019 11:37,
2510,8/6/2019 11:43,
2510,8/6/2019 11:49,
2510,8/6/2019 11:52,
2511,8/6/2019 12:03,1557
2511,8/6/2019 12:14,
2511,8/6/2019 12:27,
2511,8/6/2019 12:30,
2511,8/6/2019 12:36,
2511,8/6/2019 12:39,
2511,8/6/2019 12:42,
2512,8/6/2019 12:52,1574
2512,8/6/2019 12:59,
2512,8/6/2019 13:01,
2513,8/6/2019 13:10,1555
2513,8/6/2019 13:26,
2513,8/6/2019 13:32,
2513,8/6/2019 13:39,
2514,8/6/2019 13:59,1572
2514,8/6/2019 14:09,
2514,8/6/2019 14:15,
2514,8/6/2019 14:22,
2514,8/6/2019 14:29,
2514,8/6/2019 14:31,
2515,8/6/2019 14:55,1574
2515,8/6/2019 15:02,
2515,8/6/2019 15:07,
2515,8/6/2019 15:19,
2515,8/6/2019 15:25,
2516,8/6/2019 15:34,1558
2516,8/6/2019 15:53,
2516,8/6/2019 16:03,
2516,8/6/2019 16:07,
2517,8/6/2019 16:27,1578
2517,8/6/2019 16:36,
2517,8/6/2019 16:42,
2517,8/6/2019 16:49,
2517,8/6/2019 16:57,
2517,8/6/2019 16:57,
2517,8/6/2019 17:00,
2517,8/6/2019 17:00,
2518,8/6/2019 17:12,1563
2518,8/6/2019 17:27,
2518,8/6/2019 17:32,
2518,8/6/2019 17:36,
2519,8/6/2019 17:48,1569
2519,8/6/2019 18:01,
2519,8/6/2019 18:09,
2519,8/6/2019 18:15,
2520,8/6/2019 18:29,1605
2520,8/6/2019 18:47,
2520,8/6/2019 19:00,
2520,8/6/2019 19:05,
2520,8/6/2019 19:06,
2521,8/6/2019 19:23,1565
2521,8/6/2019 19:38,
2521,8/6/2019 19:46,
2522,8/6/2019 19:56,1592
2522,8/6/2019 20:11,
2522,8/6/2019 20:20,
2523,8/6/2019 20:36,1595
2523,8/6/2019 20:44,
2523,8/6/2019 20:53,
2523,8/6/2019 21:01,
2524,8/6/2019 21:42,1597
2524,8/6/2019 22:07,
2524,8/6/2019 22:16,
2524,8/6/2019 22:24,
2524,8/6/2019 22:28,
2524,8/6/2019 22:28,
2525,8/6/2019 22:44,1582
2525,8/6/2019 22:58,
2525,8/6/2019 22:59,
2525,8/6/2019 23:03,
2525,8/6/2019 23:09,
2525,8/6/2019 23:10,
2525,8/6/2019 23:13,
2525,8/6/2019 23:13,
2526,8/6/2019 23:30,1593
2526,8/6/2019 23:45,
2526,8/6/2019 23:45,
2526,8/6/2019 23:52,
2526,8/6/2019 23:53,
2526,8/6/2019 23:57,
2526,8/7/2019 0:01,
2527,8/7/2019 0:12,1587
2527,8/7/2019 0:24,
2527,8/7/2019 0:33,
2528,8/7/2019 1:08,1642
2528,8/7/2019 1:08,
2528,8/7/2019 1:23,
2528,8/7/2019 1:36,
2528,8/7/2019 1:45,
2528,8/7/2019 1:54,
2529,8/7/2019 2:02,1627
2529,8/7/2019 2:10,
2529,8/7/2019 2:23,
2529,8/7/2019 2:28,
2530,8/7/2019 2:44,1565
2530,8/7/2019 2:57,
2530,8/7/2019 3:05,
2530,8/7/2019 3:12,
2531,8/7/2019 3:23,1590
2531,8/7/2019 3:30,
2531,8/7/2019 3:36,
2531,8/7/2019 3:42,
2532,8/7/2019 4:02,1566
2532,8/7/2019 4:08,
2532,8/7/2019 4:14,
2532,8/7/2019 4:20,
2533,8/7/2019 4:29,1589
2533,8/7/2019 4:39,
2533,8/7/2019 4:56,
2533,8/7/2019 4:57,
2533,8/7/2019 5:03,
2533,8/7/2019 5:03,
2534,8/7/2019 5:11,1593
2534,8/7/2019 5:24,
2534,8/7/2019 5:33,
2534,8/7/2019 5:36,
2535,8/7/2019 5:45,1588
2535,8/7/2019 5:52,
2535,8/7/2019 5:59,
2535,8/7/2019 6:03,
2536,8/7/2019 6:19,1593
2536,8/7/2019 6:25,
2536,8/7/2019 6:29,
2536,8/7/2019 6:36,
2536,8/7/2019 6:40,
2537,8/7/2019 6:57,1603
2537,8/7/2019 7:04,
2537,8/7/2019 7:17,
2537,8/7/2019 7:23,
2537,8/7/2019 7:42,
2537,8/7/2019 7:43,
2537,8/7/2019 7:46,
2538,8/7/2019 8:06,1626
2538,8/7/2019 8:12,
2538,8/7/2019 8:24,
2538,8/7/2019 8:31,
2538,8/7/2019 8:36,
2538,8/7/2019 8:38,
2539,8/7/2019 8:55,1621
2539,8/7/2019 9:02,
2539,8/7/2019 9:10,
2539,8/7/2019 9:18,
2539,8/7/2019 9:21,
2539,8/7/2019 9:23,
2540,8/7/2019 10:34,1604
2540,8/7/2019 10:41,
2540,8/7/2019 10:48,
2540,8/7/2019 10:56,
2541,8/7/2019 11:09,1546
2541,8/7/2019 11:16,
2541,8/7/2019 11:24,
2541,8/7/2019 11:31,
2541,8/7/2019 11:38,
2542,8/7/2019 11:48,1557
2542,8/7/2019 11:56,
2542,8/7/2019 12:03,
2542,8/7/2019 12:08,
2542,8/7/2019 12:12,
2542,8/7/2019 12:14,
2543,8/7/2019 15:29,1617
2543,8/7/2019 15:52,
2543,8/7/2019 16:00,
2543,8/7/2019 16:05,
2544,8/7/2019 16:23,1573
2544,8/7/2019 16:54,
2544,8/7/2019 17:00,
2544,8/7/2019 17:04,
2544,8/7/2019 17:04,
2545,8/7/2019 17:15,1565
2545,8/7/2019 17:32,
2545,8/7/2019 17:40,
2545,8/7/2019 17:43,
2546,8/7/2019 17:56,1604
2546,8/7/2019 18:14,
2546,8/7/2019 18:22,
2547,8/7/2019 19:07,1581
2547,8/7/2019 19:26,
2547,8/7/2019 19:32,
2547,8/7/2019 19:32,
2547,8/7/2019 19:36,
2548,8/7/2019 19:52,1602
2548,8/7/2019 20:13,
2548,8/7/2019 20:23,
2548,8/7/2019 20:25,
2549,8/7/2019 20:39,1582
2549,8/7/2019 20:46,
2549,8/7/2019 20:52,
2549,8/7/2019 20:54,
2550,8/7/2019 21:05,1603
2550,8/7/2019 21:17,
2550,8/7/2019 21:24,
2551,8/7/2019 21:35,1567
2551,8/7/2019 21:51,
2551,8/7/2019 21:55,
2552,8/7/2019 22:25,1592
2552,8/7/2019 22:55,
2552,8/7/2019 23:01,
2553,8/7/2019 23:25,1567
2553,8/7/2019 23:36,
2553,8/7/2019 23:44,
2553,8/7/2019 23:51,
2554,8/8/2019 0:16,1557
2554,8/8/2019 0:35,
2554,8/8/2019 0:49,
2554,8/8/2019 1:00,
2554,8/8/2019 1:06,
2555,8/8/2019 1:18,1570
2555,8/8/2019 1:42,
2555,8/8/2019 1:53,
2555,8/8/2019 1:58,
2556,8/8/2019 2:12,1581
2556,8/8/2019 2:43,
2556,8/8/2019 2:53,
2556,8/8/2019 3:03,
2556,8/8/2019 3:08,
2556,8/8/2019 3:08,
2556,8/8/2019 3:09,
2556,8/8/2019 3:12,
2556,8/8/2019 3:13,
2557,8/8/2019 3:32,1611
2557,8/8/2019 3:53,
2557,8/8/2019 4:05,
2557,8/8/2019 4:10,
2557,8/8/2019 4:13,
2558,8/8/2019 4:22,1573
2558,8/8/2019 4:35,
2558,8/8/2019 4:43,
2559,8/8/2019 5:09,1576
2559,8/8/2019 5:17,
2559,8/8/2019 5:20,
2560,8/8/2019 6:00,1538
2560,8/8/2019 6:27,
2560,8/8/2019 6:38,
